sample_id,phase4_split,method,method_display,source_method,implementation_fidelity,baseline_mode,skill_name,label,safe_label,raw_critic_risk,hard_contract_score,hard_contract_fixed_reject,decision,allow,reject,unsafe_invocation_if_allowed,risk_score,threshold,risk_margin,fallback_mode,reject_reason,runtime_ms,solver_status,diagnostics_json
branches:phase3_counterfactual:state_0007_o1_s2__walk_slow__r01:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,walk,0,safe,1.7051114582500304e-06,0.01694001629948616,0,allow,1,0,0,1.5443040564511747,2.5271178133641214,-0.9828137569129467,,allow,0.0025420449674129486,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.01694001629948616, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9285714030265808}"
branches:phase3_counterfactual:state_0007_o1_s2__walk_slow__r02:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,walk,0,safe,2.7382189728086814e-05,0.019049614667892456,0,allow,1,0,0,1.546413654819581,2.5271178133641214,-0.9807041585445404,,allow,0.0025670742616057396,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.019049614667892456, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9285714030265808}"
branches:phase3_counterfactual:state_0007_o1_s2__walk_slow__r03:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,walk,0,safe,1.1565189197426662e-05,0.005535017233341932,0,allow,1,0,0,1.5328990573850305,2.5271178133641214,-0.9942187559790909,,allow,0.0025330809876322746,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.005535017233341932, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9285714030265808}"
branches:phase3_counterfactual:state_0008_o0_s2__gesture_small__r02:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,gesture,0,safe,4.116452601010678e-06,0.014176366850733757,0,allow,1,0,0,1.5094978904615795,2.495321523610846,-0.9858236331492665,,allow,0.00260199885815382,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.014176366850733757, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9090909361839294}"
branches:phase3_counterfactual:state_0008_o0_s2__gesture_small__r03:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,gesture,0,safe,4.358750175015302e-06,0.013135041110217571,0,allow,1,0,0,1.5084565647210633,2.495321523610846,-0.9868649588897827,,allow,0.0025900080800056458,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.013135041110217571, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9090909361839294}"
branches:phase3_counterfactual:state_0008_o0_s2__walk_fast__r01:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,walk,1,unsafe,0.9506369829177856,0.5,0,allow,1,0,1,2.4780010230694742,2.5271178133641214,-0.04911679029464722,,allow,0.002716085873544216,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.9506369829177856, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9285714030265808}"
branches:phase3_counterfactual:state_0008_o0_s2__walk_slow__r03:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,walk,0,safe,0.5009355545043945,0.0036383485421538353,0,allow,1,0,0,2.028299594656083,2.5271178133641214,-0.49881821870803833,,allow,0.002658925950527191,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.5009355545043945, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9285714030265808}"
branches:phase3_counterfactual:state_0008_o1_s2__gesture_small__r02:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,gesture,0,safe,2.0845608617037215e-07,0.012830393388867378,0,allow,1,0,0,1.508151916999713,2.495321523610846,-0.9871696066111328,,allow,0.002575106918811798,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.012830393388867378, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9090909361839294}"
branches:phase3_counterfactual:state_0008_o1_s2__walk_fast__r03:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,walk,0,safe,0.0001545153500046581,0.008758140727877617,0,allow,1,0,0,1.5361221808795662,2.5271178133641214,-0.9909956324845552,,allow,0.0026279594749212265,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.008758140727877617, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9285714030265808}"
branches:phase3_counterfactual:state_0009_o0_s2__walk_fast__r03:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,walk,0,safe,0.00010418948659207672,0.018033694475889206,0,allow,1,0,0,1.5453977346275778,2.5271178133641214,-0.9817200787365437,,allow,0.0025709159672260284,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.018033694475889206, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9285714030265808}"
branches:phase3_counterfactual:state_0009_o0_s2__walk_slow__r00:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,walk,0,safe,2.6970510589308105e-06,0.011128846555948257,0,allow,1,0,0,1.5384928867076368,2.5271178133641214,-0.9886249266564846,,allow,0.00263808760792017,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.011128846555948257, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9285714030265808}"
branches:phase3_counterfactual:state_0009_o1_s2__gesture_small__r03:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,gesture,0,safe,2.055145102985989e-07,0.01317696925252676,0,allow,1,0,0,1.5084984928633725,2.495321523610846,-0.9868230307474735,,allow,0.002661021426320076,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.01317696925252676, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9090909361839294}"
branches:phase3_counterfactual:state_0009_o1_s2__walk_fast__r04:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,walk,0,safe,0.011590017937123775,0.006598239298909903,0,allow,1,0,0,1.5389540580888124,2.5271178133641214,-0.9881637552753091,,allow,0.002647051587700844,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.011590017937123775, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9285714030265808}"
branches:phase3_counterfactual:state_0009_o1_s2__walk_slow__r00:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,walk,0,safe,2.6590178094920702e-06,0.5,0,allow,1,0,0,2.0273640401516886,2.5271178133641214,-0.49975377321243286,,allow,0.0025799963623285294,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.5, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9285714030265808}"
branches:phase3_counterfactual:state_0009_o1_s2__walk_slow__r01:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,walk,0,safe,1.936493617904489e-06,0.01137754786759615,0,allow,1,0,0,1.5387415880192847,2.5271178133641214,-0.9883762253448367,,allow,0.0025989720597863197,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.01137754786759615, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9285714030265808}"
branches:phase3_counterfactual:state_0010_o0_s2__gesture_large__r00:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,gesture,0,safe,2.4280694788103574e-07,0.5,0,allow,1,0,0,1.9953215236108457,2.495321523610846,-0.5000000000000002,,allow,0.0025850022211670876,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.5, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9090909361839294}"
branches:phase3_counterfactual:state_0010_o0_s2__gesture_large__r04:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,gesture,0,safe,2.1437325870010682e-07,0.012510719709098339,0,allow,1,0,0,1.507832243319944,2.495321523610846,-0.9874892802909019,,allow,0.0026120105758309364,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.012510719709098339, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9090909361839294}"
branches:phase3_counterfactual:state_0010_o0_s2__walk_fast__r00:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,walk,0,safe,0.00024197938910219818,0.0172622948884964,0,allow,1,0,0,1.544626335040185,2.5271178133641214,-0.9824914783239365,,allow,0.0025830231606960297,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.0172622948884964, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9285714030265808}"
branches:phase3_counterfactual:state_0010_o0_s2__walk_fast__r02:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,walk,0,safe,0.011902818456292152,0.0084482841193676,0,allow,1,0,0,1.5392668586079807,2.5271178133641214,-0.9878509547561407,,allow,0.00305206049233675,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.011902818456292152, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9285714030265808}"
branches:phase3_counterfactual:state_0010_o0_s2__walk_slow__r00:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,walk,0,safe,2.6056911792693427e-06,0.5,0,allow,1,0,0,2.0273640401516886,2.5271178133641214,-0.49975377321243286,,allow,0.002560904249548912,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.5, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9285714030265808}"
branches:phase3_counterfactual:state_0010_o1_s2__gesture_small__r00:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,gesture,0,safe,3.562297195003339e-07,0.006711541675031185,0,allow,1,0,0,1.5020330652858769,2.495321523610846,-0.993288458324969,,allow,0.002630986273288727,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.006711541675031185, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9090909361839294}"
branches:phase3_counterfactual:state_0010_o1_s2__gesture_small__r01:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,gesture,0,safe,2.503496432382235e-07,0.011161590926349163,0,allow,1,0,0,1.5064831145371949,2.495321523610846,-0.9888384090736511,,allow,0.0028419308364391327,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.011161590926349163, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9090909361839294}"
branches:phase3_counterfactual:state_0011_o0_s2__gesture_large__r01:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,gesture,0,safe,2.089472843636031e-07,0.010220030322670937,0,allow,1,0,0,1.5055415539335166,2.495321523610846,-0.9897799696773293,,allow,0.002587912604212761,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.010220030322670937, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9090909361839294}"
branches:phase3_counterfactual:state_0011_o0_s2__gesture_small__r02:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,gesture,0,safe,2.444332665163529e-07,0.5,0,allow,1,0,0,1.9953215236108457,2.495321523610846,-0.5000000000000002,,allow,0.002582091838121414,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.5, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9090909361839294}"
branches:phase3_counterfactual:state_0011_o1_s2__gesture_large__r00:1,test,pcbf_adapted,PCBF-adapted,Reinforcement Learning with Probabilistically Safe Control Barrier Functions for Ramp Merging,paper_faithful_proxy,gate,gesture,0,safe,2.261395053437809e-07,0.012546513229608536,0,allow,1,0,0,1.5078680368404542,2.495321523610846,-0.9874534867703917,,allow,0.0026620691642165184,chance_constraint_satisfied,"{""adapter_runtime_scope"": ""adapter_decide_only"", ""base_risk"": 0.012546513229608536, ""calibration_mode"": ""phase4_conformal_calibration_only"", ""chance_epsilon"": 0.05, ""chance_z"": 1.6448536269514722, ""threshold_source"": ""calibration_split_per_skill"", ""uncertainty_margin"": 0.9090909361839294}"
